EOYBYear,collectDate,sortDate,marshName,marshAbbrev,transect,locationID,replicate,speciesName,liveMass,deadMass,unknownMass,totalMass,sampleComment
2007,8/15/07 0:00,1/4/08 0:00,Cushmans Landing,CL,A,3,a,Distichlis spicata,2.77,1.92,0,4.69,0
2007,8/15/07 0:00,1/4/08 0:00,Cushmans Landing,CL,A,3,a,Juncus roemerianus,49.65,58.02,0,107.67,0
2007,8/15/07 0:00,1/4/08 0:00,Cushmans Landing,CL,A,3,a,Spartina patens,13.83,14.08,0,27.91,0
2007,8/15/07 0:00,1/4/08 0:00,Cushmans Landing,CL,A,3,a,Unidentified,0,26.72,0,26.72,0
2007,8/15/07 0:00,1/4/08 0:00,Cushmans Landing,CL,A,3,b,Distichlis spicata,8.73,5.18,0,13.91,0
2007,8/15/07 0:00,1/4/08 0:00,Cushmans Landing,CL,A,3,b,Fimbristylis spadicea,15.6,52.08,0,67.68,0
2007,8/15/07 0:00,1/4/08 0:00,Cushmans Landing,CL,A,4,a,Distichlis spicata,14.78,18.24,0,33.02,0
2007,8/15/07 0:00,1/4/08 0:00,Cushmans Landing,CL,A,4,a,Juncus roemerianus,0,0.31,0,0.31,0
2007,8/15/07 0:00,1/4/08 0:00,Cushmans Landing,CL,A,4,a,Spartina patens,5.57,1.68,0,7.25,0
2007,8/15/07 0:00,1/4/08 0:00,Cushmans Landing,CL,A,4,a,Unidentified,0,11.93,0,11.93,0
2007,8/15/07 0:00,1/4/08 0:00,Cushmans Landing,CL,A,4,a,Woody debris,0,1.48,0,1.48,0
2007,8/15/07 0:00,1/4/08 0:00,Cushmans Landing,CL,A,4,b,Distichlis spicata,7.16,9.8,0,16.96,0
2007,8/15/07 0:00,1/4/08 0:00,Cushmans Landing,CL,A,4,b,Juncus roemerianus,12.87,9.94,0,22.81,0
2007,8/15/07 0:00,1/4/08 0:00,Cushmans Landing,CL,A,4,b,Spartina patens,3.27,2.36,0,5.63,0
2007,8/15/07 0:00,1/4/08 0:00,Cushmans Landing,CL,A,4,b,Unidentified,0,23.46,0,23.46,0
2007,8/15/07 0:00,1/4/08 0:00,Cushmans Landing,CL,A,4,b,Woody debris,0,7.73,0,7.73,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,B,1,a,Spartina alterniflora,59.41,13.68,0,73.09,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,B,1,b,Spartina alterniflora,30.77,7.36,0,38.13,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,B,2,a,Spartina alterniflora,29.17,27.01,0,56.18,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,B,2,b,Spartina alterniflora,34.23,30.5,0,64.73,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,B,3,a,Distichlis spicata,6.75,2.98,0,9.73,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,B,3,a,Spartina alterniflora,16.46,38.16,0,54.62,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,B,3,b,Distichlis spicata,4.41,2.95,0,7.36,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,B,3,b,Spartina alterniflora,13.73,19.8,0,33.53,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,B,3,b,Unidentified,0,1.1,0,1.1,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,B,4,a,Distichlis spicata,0.06,0,0,0.06,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,B,4,a,Iva frutescens,0.03,0,0,0.03,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,B,4,a,Phragmites australis,1.12,0.08,0,1.2,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,B,4,a,Pine needles,0,0.15,0,0.15,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,B,4,a,Spartina patens,0.02,4.28,0,4.3,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,B,4,a,Unidentified,0,1.45,0,1.45,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,B,4,a,Verbena scabra,0,0.01,0,0.01,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,B,4,b,Distichlis spicata,15.75,2.22,0,17.97,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,B,4,b,Iva frutescens,1.08,0,0,1.08,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,B,4,b,Spartina patens,0.02,0,0,0.02,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,B,4,b,Unidentified,0,0.02,0,0.02,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,B,4,b,Verbena scabra,0,0.02,0,0.02,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,C,1,a,Spartina alterniflora,32.9,22.99,0,55.88,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,C,1,b,Spartina alterniflora,27.56,19.31,0,46.87,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,C,2,a,Distichlis spicata,9.13,5.14,0,14.27,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,C,2,a,Spartina alterniflora,46.51,16.35,0,62.86,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,C,2,b,Distichlis spicata,1.87,5.57,0,7.44,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,C,2,b,Spartina alterniflora,22.31,43.78,0,66.09,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,C,3,a,Distichlis spicata,7.67,3.06,0,10.73,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,C,3,a,Spartina alterniflora,16.52,6.86,0,23.38,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,C,3,a,Unidentified,0,0.01,0,0.01,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,C,3,b,Distichlis spicata,7.12,6.54,0,13.66,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,C,3,b,Juncus roemerianus,41.26,37.94,0,79.2,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,C,3,b,Spartina alterniflora,3.54,5.78,0,9.32,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,C,3,b,Unidentified,0,4.11,0,4.11,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,C,4,a,Distichlis spicata,16.83,1.75,0,18.58,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,C,4,a,Spartina patens,16.47,5.37,0,21.84,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,C,4,a,Unidentified,0,7.68,0,7.68,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,C,4,a,Woody debris,0,0.01,0,0.01,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,C,4,b,Distichlis spicata,1.72,1.58,0,3.3,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,C,4,b,Iva frutescens,0,9.90E-03,0,9.90E-03,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,C,4,b,Spartina patens,21.02,16.78,0,37.8,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,C,4,b,Unidentified,0,9.49,0,9.49,0
2007,8/15/07 0:00,1/3/08 0:00,Cushmans Landing,CL,C,4,b,Woody debris,0,11.53,0,11.53,0
2007,8/15/07 0:00,12/20/07 0:00,Gator Tract,GT,A,1,a,Spartina alterniflora,42.3,8.4,0,50.7,0
2007,8/15/07 0:00,12/20/07 0:00,Gator Tract,GT,A,1,b,Algae: Ulva,0.01,0,0,0.01,0
2007,8/15/07 0:00,12/20/07 0:00,Gator Tract,GT,A,1,b,Spartina alterniflora,81.53,7.34,0,88.87,0
2007,8/15/07 0:00,12/20/07 0:00,Gator Tract,GT,A,2,a,Algae: Gracilaria,1.5,0,0,1.5,0
2007,8/15/07 0:00,12/20/07 0:00,Gator Tract,GT,A,2,a,Algae: Ulva,1.7,0,0,1.7,0
2007,8/15/07 0:00,12/20/07 0:00,Gator Tract,GT,A,2,a,Distichlis spicata,2.27,1.43,0,3.7,0
2007,8/15/07 0:00,12/20/07 0:00,Gator Tract,GT,A,2,a,Salicornia sp.,8.39,0.91,0,9.3,0
2007,8/15/07 0:00,12/20/07 0:00,Gator Tract,GT,A,2,a,Spartina alterniflora,39.07,13.36,0,52.43,0
2007,8/15/07 0:00,12/20/07 0:00,Gator Tract,GT,A,2,a,Unidentified,0,0.76,0,0.76,0
2007,8/15/07 0:00,12/20/07 0:00,Gator Tract,GT,A,2,b,Algae: Gracilaria,2.70E-03,0,0,2.70E-03,0
2007,8/15/07 0:00,12/20/07 0:00,Gator Tract,GT,A,2,b,Algae: Ulva,0.26,0,0,0.26,0
2007,8/15/07 0:00,12/20/07 0:00,Gator Tract,GT,A,2,b,Salicornia sp.,4.26,0.46,0,4.72,0
2007,8/15/07 0:00,12/20/07 0:00,Gator Tract,GT,A,2,b,Spartina alterniflora,19.02,30.52,0,49.54,0
2007,8/15/07 0:00,12/19/07 0:00,Gator Tract,GT,A,4,a,Distichlis spicata,3.85,5.34,0,9.19,0
2007,8/15/07 0:00,12/19/07 0:00,Gator Tract,GT,A,4,a,Spartina patens,27.56,37.48,0,65.04,0
2007,8/15/07 0:00,12/19/07 0:00,Gator Tract,GT,A,4,a,Unidentified,0,34.47,0,34.47,0
2007,8/15/07 0:00,12/19/07 0:00,Gator Tract,GT,A,4,b,Distichlis spicata,2.25,9.79,0,12.04,0
2007,8/15/07 0:00,12/19/07 0:00,Gator Tract,GT,A,4,b,Spartina patens,15.97,31.51,0,47.48,0
2007,8/15/07 0:00,12/19/07 0:00,Gator Tract,GT,A,4,b,Unidentified,0,21.46,0,21.46,0
2007,8/15/07 0:00,12/11/07 0:00,Gator Tract,GT,B,1,a,Spartina alterniflora,67.42,16.73,0,84.15,0
2007,8/15/07 0:00,12/11/07 0:00,Gator Tract,GT,B,1,b,Spartina alterniflora,47.42,6.69,0,54.11,0
2007,8/15/07 0:00,12/11/07 0:00,Gator Tract,GT,B,2,a,Spartina alterniflora,10.3,40.12,0,50.42,0
2007,8/15/07 0:00,12/11/07 0:00,Gator Tract,GT,B,2,b,Salicornia sp.,0.35,0.32,0,0.67,0
2007,8/15/07 0:00,12/11/07 0:00,Gator Tract,GT,B,2,b,Spartina alterniflora,36.87,7.55,0,44.42,0
2007,8/15/07 0:00,12/11/07 0:00,Gator Tract,GT,B,3,a,Distichlis spicata,3.16,2.68,0,5.84,0
2007,8/15/07 0:00,12/11/07 0:00,Gator Tract,GT,B,3,a,Salicornia sp.,7.79,1.3,0,9.09,0
2007,8/15/07 0:00,12/11/07 0:00,Gator Tract,GT,B,3,a,Spartina alterniflora,1.41,1.81,0,3.22,0
2007,8/15/07 0:00,12/11/07 0:00,Gator Tract,GT,B,3,a,Unidentified,0,0.43,0,0.43,0
2007,8/15/07 0:00,12/11/07 0:00,Gator Tract,GT,B,3,b,Distichlis spicata,1.03,0.61,0,1.64,0
2007,8/15/07 0:00,12/11/07 0:00,Gator Tract,GT,B,3,b,Salicornia sp.,8.21,0.89,0,9.1,0
2007,8/15/07 0:00,12/11/07 0:00,Gator Tract,GT,B,3,b,Spartina alterniflora,1.19,0.22,0,1.41,0
2007,8/15/07 0:00,12/11/07 0:00,Gator Tract,GT,B,3,b,Unidentified,0,0.43,0,0.43,0
2007,8/15/07 0:00,12/11/07 0:00,Gator Tract,GT,B,4,a,Juncus roemerianus,4.66,120.63,0,125.29,0
2007,8/15/07 0:00,12/11/07 0:00,Gator Tract,GT,B,4,a,Spartina patens,0.01,2.37,0,2.38,0
2007,8/15/07 0:00,12/11/07 0:00,Gator Tract,GT,B,4,a,Unidentified,0,0.62,0,0.62,0
2007,8/15/07 0:00,12/10/07 0:00,Gator Tract,GT,B,4,b,Juncus roemerianus,22.48,63.47,0,85.95,0
2007,8/15/07 0:00,12/10/07 0:00,Gator Tract,GT,B,4,b,Pine leaves,0,0.01,0,0.01,0
2007,8/15/07 0:00,12/10/07 0:00,Gator Tract,GT,B,4,b,Spartina patens,0.34,1.68,0,2.02,0
2007,8/15/07 0:00,12/10/07 0:00,Gator Tract,GT,B,4,b,Woody debris,0,9.41,0,9.41,0
2007,8/15/07 0:00,12/18/07 0:00,Gator Tract,GT,C,1,a,Spartina alterniflora,17.15,8.68,0,25.83,0
2007,8/15/07 0:00,12/18/07 0:00,Gator Tract,GT,C,1,b,Spartina alterniflora,22.78,7.74,0,30.52,0
2007,8/15/07 0:00,12/18/07 0:00,Gator Tract,GT,C,2,a,Spartina alterniflora,41.72,20.05,0,61.77,0
2007,8/15/07 0:00,12/18/07 0:00,Gator Tract,GT,C,2,b,Spartina alterniflora,33.41,19.11,0,52.52,0
2007,8/15/07 0:00,12/17/07 0:00,Gator Tract,GT,C,3,a,Distichlis spicata,14.49,7,0,21.49,0
2007,8/15/07 0:00,12/17/07 0:00,Gator Tract,GT,C,3,a,Spartina patens,15.59,20.41,0,36,0
2007,8/15/07 0:00,12/17/07 0:00,Gator Tract,GT,C,3,a,Unidentified,0,9.71,0,9.71,0
2007,8/15/07 0:00,12/17/07 0:00,Gator Tract,GT,C,3,a,Wrack,0,0.63,0,0.63,0
2007,8/15/07 0:00,12/17/07 0:00,Gator Tract,GT,C,3,b,Distichlis spicata,19.6,10.48,0,30.08,0
2007,8/15/07 0:00,12/17/07 0:00,Gator Tract,GT,C,3,b,Spartina patens,18.96,19.4,0,38.36,0
2007,8/15/07 0:00,12/17/07 0:00,Gator Tract,GT,C,3,b,Unidentified,0,4.02,0,4.02,0
2007,8/15/07 0:00,12/17/07 0:00,Gator Tract,GT,C,4,a,Juncus roemerianus,39.7,63.1,0,102.8,0
2007,8/15/07 0:00,12/17/07 0:00,Gator Tract,GT,C,4,a,Phragmites australis,15.48,3.53,0,19.01,0
2007,8/15/07 0:00,12/17/07 0:00,Gator Tract,GT,C,4,a,Pine needles,0,0.06,0,0.06,0
2007,8/15/07 0:00,12/17/07 0:00,Gator Tract,GT,C,4,a,Spartina patens,24.06,5.64,0,29.7,0
2007,8/15/07 0:00,12/17/07 0:00,Gator Tract,GT,C,4,a,Unidentified,0,3.05,0,3.05,0
2007,8/15/07 0:00,12/17/07 0:00,Gator Tract,GT,C,4,a,Woody debris,0,2.04,0,2.04,0
2007,8/15/07 0:00,12/11/07 0:00,Gator Tract,GT,C,4,b,Distichlis spicata,0,0.04,0,0.04,0
2007,8/15/07 0:00,12/11/07 0:00,Gator Tract,GT,C,4,b,Juncus roemerianus,51.87,75.33,0,127.2,0
2007,8/15/07 0:00,12/11/07 0:00,Gator Tract,GT,C,4,b,Phragmites australis,8.98,10.54,0,19.52,0
2007,8/15/07 0:00,12/11/07 0:00,Gator Tract,GT,C,4,b,Plant debris - leaves,0,0.05,0,0.05,0
2007,8/15/07 0:00,12/11/07 0:00,Gator Tract,GT,C,4,b,Spartina patens,13.46,6,0,19.46,0
2007,8/15/07 0:00,12/11/07 0:00,Gator Tract,GT,C,4,b,Unidentified,0,1.96,0,1.96,0
2007,8/15/07 0:00,12/11/07 0:00,Gator Tract,GT,C,4,b,Woody debris,0,0.95,0,0.95,0
2007,8/30/07 0:00,11/9/07 0:00,Hog Island North,HOGN,A,1,a,Spartina alterniflora,42.01,3.94,0,45.95,0
2007,8/30/07 0:00,11/9/07 0:00,Hog Island North,HOGN,A,1,b,Spartina alterniflora,23.52,0.57,0,24.09,0
2007,8/30/07 0:00,11/9/07 0:00,Hog Island North,HOGN,A,2,a,Spartina alterniflora,57.87,21.77,0,79.64,0
2007,8/30/07 0:00,11/9/07 0:00,Hog Island North,HOGN,A,2,b,Spartina alterniflora,79.12,39,0,118.12,0
2007,8/30/07 0:00,11/9/07 0:00,Hog Island North,HOGN,A,3,a,Distichlis spicata,44.02,26.09,0,70.11,0
2007,8/30/07 0:00,11/9/07 0:00,Hog Island North,HOGN,A,3,b,Distichlis spicata,48.12,31.54,0,79.66,0
2007,8/30/07 0:00,11/9/07 0:00,Hog Island North,HOGN,A,3,b,Spartina patens,10.37,3.67,0,14.04,0
2007,8/30/07 0:00,11/9/07 0:00,Hog Island North,HOGN,A,3,b,Unidentified,0,7.25,0,7.25,0
2007,8/30/07 0:00,11/9/07 0:00,Hog Island North,HOGN,A,4,a,Distichlis spicata,4.13,2.77,0,6.9,0
2007,8/30/07 0:00,11/9/07 0:00,Hog Island North,HOGN,A,4,a,Spartina patens,19.4,40.75,0,60.15,0
2007,8/30/07 0:00,11/9/07 0:00,Hog Island North,HOGN,A,4,a,Unidentified,0,11.98,0,11.98,0
2007,8/30/07 0:00,11/9/07 0:00,Hog Island North,HOGN,A,4,a,Woody debris,0,0.63,0,0.63,0
2007,8/30/07 0:00,11/12/07 0:00,Hog Island North,HOGN,B,1,a,Spartina alterniflora,1.02,30.84,0,31.86,0
2007,8/30/07 0:00,11/12/07 0:00,Hog Island North,HOGN,B,1,b,Spartina alterniflora,18.11,0.29,0,18.4,0
2007,8/30/07 0:00,11/12/07 0:00,Hog Island North,HOGN,B,2,a,Spartina alterniflora,27.3,19.38,0,46.68,0
2007,8/30/07 0:00,11/12/07 0:00,Hog Island North,HOGN,B,2,b,Spartina alterniflora,41.88,12.87,0,54.75,0
2007,8/30/07 0:00,11/12/07 0:00,Hog Island North,HOGN,B,4,a,Distichlis spicata,2.69,0.51,0,3.2,0
2007,8/30/07 0:00,11/12/07 0:00,Hog Island North,HOGN,B,4,a,Spartina patens,49.34,57.55,0,106.89,0
2007,8/30/07 0:00,11/12/07 0:00,Hog Island North,HOGN,B,4,a,Unidentified,0,14.43,0,14.43,0
2007,8/30/07 0:00,11/12/07 0:00,Hog Island North,HOGN,B,4,b,Distichlis spicata,10.16,4.47,0,14.63,0
2007,8/30/07 0:00,11/12/07 0:00,Hog Island North,HOGN,B,4,b,Spartina patens,27.18,43.2,0,70.38,0
2007,8/30/07 0:00,11/12/07 0:00,Hog Island North,HOGN,B,4,b,Unidentified,0,21.45,0,21.45,0
2007,8/30/07 0:00,11/5/07 0:00,Hog Island North,HOGN,C,1,a,Spartina alterniflora,15.34,0.25,0,15.59,0
2007,8/30/07 0:00,11/5/07 0:00,Hog Island North,HOGN,C,1,b,Spartina alterniflora,38.95,2.14,0,41.09,0
2007,8/30/07 0:00,11/5/07 0:00,Hog Island North,HOGN,C,2,a,Spartina alterniflora,30.74,8.26,0,39,0
2007,8/30/07 0:00,11/5/07 0:00,Hog Island North,HOGN,C,2,b,Spartina alterniflora,30.76,8.34,0,39.1,0
2007,8/30/07 0:00,11/5/07 0:00,Hog Island North,HOGN,C,4,a,Distichlis spicata,7.87,10.67,0,18.54,0
2007,8/30/07 0:00,11/5/07 0:00,Hog Island North,HOGN,C,4,a,Spartina patens,15.61,13.47,0,29.08,0
2007,8/30/07 0:00,11/5/07 0:00,Hog Island North,HOGN,C,4,a,Unidentified,0,2.76,0,2.76,0
2007,8/30/07 0:00,11/5/07 0:00,Hog Island North,HOGN,C,4,b,Distichlis spicata,4.34,11.68,0,16.02,0
2007,8/30/07 0:00,11/5/07 0:00,Hog Island North,HOGN,C,4,b,Spartina patens,8.12,6.1,0,14.22,0
2007,8/30/07 0:00,11/5/07 0:00,Hog Island North,HOGN,C,4,b,Unidentified,0,1.27,0,1.27,0
2007,8/30/07 0:00,11/5/07 0:00,Hog Island North,HOGN,C,4,b,Woody debris,0,1.07,0,1.07,0
2007,8/30/07 0:00,11/19/07 0:00,Hog Island South,HOGS,A,1,a,Algae: Ulva,0.01,0,0,0.01,0
2007,8/30/07 0:00,11/19/07 0:00,Hog Island South,HOGS,A,1,a,Spartina alterniflora,31.92,7.98,0,39.9,0
2007,8/30/07 0:00,11/19/07 0:00,Hog Island South,HOGS,A,1,b,Algae: Ulva,0.01,0,0,0.01,0
2007,8/30/07 0:00,11/19/07 0:00,Hog Island South,HOGS,A,1,b,Spartina alterniflora,33.14,11.2,0,44.34,0
2007,8/30/07 0:00,11/19/07 0:00,Hog Island South,HOGS,A,2,a,Distichlis spicata,0.06,0,0,0.06,0
2007,8/30/07 0:00,11/19/07 0:00,Hog Island South,HOGS,A,2,a,Spartina alterniflora,24.66,21.13,0,45.79,0
2007,8/30/07 0:00,11/19/07 0:00,Hog Island South,HOGS,A,2,b,Aster tenuifolius,0.01,0,0,0.01,0
2007,8/30/07 0:00,11/19/07 0:00,Hog Island South,HOGS,A,2,b,Distichlis spicata,1.55,0.23,0,1.78,0
2007,8/30/07 0:00,11/19/07 0:00,Hog Island South,HOGS,A,2,b,Salicornia sp.,0.02,0.01,0,0.03,0
2007,8/30/07 0:00,11/19/07 0:00,Hog Island South,HOGS,A,2,b,Spartina alterniflora,20.43,10.68,0,31.11,0
2007,8/30/07 0:00,11/19/07 0:00,Hog Island South,HOGS,A,3,a,Distichlis spicata,14.55,8.11,0,22.66,0
2007,8/30/07 0:00,11/19/07 0:00,Hog Island South,HOGS,A,3,a,Spartina alterniflora,4.89,0.59,0,5.48,0
2007,8/30/07 0:00,11/19/07 0:00,Hog Island South,HOGS,A,3,a,Spartina patens,59.14,26.34,0,85.48,0
2007,8/30/07 0:00,11/19/07 0:00,Hog Island South,HOGS,A,3,a,Unidentified,0,14.65,0,14.65,0
2007,8/30/07 0:00,11/17/07 0:00,Hog Island South,HOGS,A,3,b,Distichlis spicata,13.75,7.54,0,21.29,0
2007,8/30/07 0:00,11/17/07 0:00,Hog Island South,HOGS,A,3,b,Spartina alterniflora,5.46,0.32,0,5.78,0
2007,8/30/07 0:00,11/17/07 0:00,Hog Island South,HOGS,A,3,b,Spartina patens,33.92,9.48,0,43.4,0
2007,8/30/07 0:00,11/17/07 0:00,Hog Island South,HOGS,A,3,b,Unidentified,0,9.76,0,9.76,0
2007,8/30/07 0:00,11/17/07 0:00,Hog Island South,HOGS,A,4,a,Distichlis spicata,15.28,3.61,0,18.89,0
2007,8/30/07 0:00,11/17/07 0:00,Hog Island South,HOGS,A,4,a,Fimbristylis spadicea,0,0.01,0,0.01,0
2007,8/30/07 0:00,11/17/07 0:00,Hog Island South,HOGS,A,4,a,Spartina patens,40.85,16.04,0,56.89,0
2007,8/30/07 0:00,11/17/07 0:00,Hog Island South,HOGS,A,4,a,Unidentified,0,4.32,0,4.32,0
2007,8/30/07 0:00,11/17/07 0:00,Hog Island South,HOGS,A,4,b,Atriplex arenaria,0.23,0,0,0.23,0
2007,8/30/07 0:00,11/17/07 0:00,Hog Island South,HOGS,A,4,b,Distichlis spicata,8.86,6.93,0,15.79,0
2007,8/30/07 0:00,11/17/07 0:00,Hog Island South,HOGS,A,4,b,Fimbristylis spadicea,25.64,10.66,0,36.3,0
2007,8/30/07 0:00,11/17/07 0:00,Hog Island South,HOGS,A,4,b,Juncus roemerianus,0.02,4.49,0,4.51,0
2007,8/30/07 0:00,11/17/07 0:00,Hog Island South,HOGS,A,4,b,Spartina patens,6.59,5.11,0,11.7,0
2007,8/30/07 0:00,11/17/07 0:00,Hog Island South,HOGS,A,4,b,Unidentified,0,10.94,0,10.94,0
2007,8/30/07 0:00,11/15/07 0:00,Hog Island South,HOGS,B,1,a,Spartina alterniflora,38.5,22.05,0,60.55,0
2007,8/30/07 0:00,11/15/07 0:00,Hog Island South,HOGS,B,1,b,Spartina alterniflora,37.89,5.89,0,43.78,0
2007,8/30/07 0:00,11/15/07 0:00,Hog Island South,HOGS,B,4,a,Distichlis spicata,24.28,13.13,0,37.41,0
2007,8/30/07 0:00,11/15/07 0:00,Hog Island South,HOGS,B,4,a,Spartina patens,22.76,7.49,0,30.25,0
2007,8/30/07 0:00,11/15/07 0:00,Hog Island South,HOGS,B,4,a,Unidentified,0,2.33,0,2.33,0
2007,8/30/07 0:00,11/15/07 0:00,Hog Island South,HOGS,B,4,a,Unidentified sedge,0,0.01,0,0.01,0
2007,8/30/07 0:00,11/15/07 0:00,Hog Island South,HOGS,B,4,a,Wrack,0,0.13,0,0.13,0
2007,8/30/07 0:00,11/15/07 0:00,Hog Island South,HOGS,B,4,b,Distichlis spicata,10.51,4.99,0,15.5,0
2007,8/30/07 0:00,11/15/07 0:00,Hog Island South,HOGS,B,4,b,Scirpus sp. ,1.19,0.01,0,1.2,0
2007,8/30/07 0:00,11/15/07 0:00,Hog Island South,HOGS,B,4,b,Spartina patens,18,4.26,0,22.26,0
2007,8/30/07 0:00,11/15/07 0:00,Hog Island South,HOGS,B,4,b,Unidentified,0,1.16,0,1.16,0
2007,8/30/07 0:00,11/15/07 0:00,Hog Island South,HOGS,B,4,b,Wrack,0,0.29,0,0.29,0
2007,8/30/07 0:00,11/15/07 0:00,Hog Island South,HOGS,C,1,a,Spartina alterniflora,3.51,4.94,0,8.45,0
2007,8/30/07 0:00,11/15/07 0:00,Hog Island South,HOGS,C,1,b,Spartina alterniflora,43.85,7.77,0,51.62,0
2007,8/30/07 0:00,11/15/07 0:00,Hog Island South,HOGS,C,4,a,Aster tenuifolius,0.1,0,0,0.1,0
2007,8/30/07 0:00,11/15/07 0:00,Hog Island South,HOGS,C,4,a,Atriplex arenaria,0.23,0,0,0.23,0
2007,8/30/07 0:00,11/15/07 0:00,Hog Island South,HOGS,C,4,a,Distichlis spicata,8.69,0.39,0,9.08,0
2007,8/30/07 0:00,11/15/07 0:00,Hog Island South,HOGS,C,4,a,Phragmites australis,0.09,0,0,0.09,0
2007,8/30/07 0:00,11/15/07 0:00,Hog Island South,HOGS,C,4,a,Salicornia sp.,0,0.03,0,0.03,0
2007,8/30/07 0:00,11/15/07 0:00,Hog Island South,HOGS,C,4,a,Spartina patens,11.32,6.41,0,17.73,0
2007,8/30/07 0:00,11/15/07 0:00,Hog Island South,HOGS,C,4,a,Unidentified,0,3.34,0,3.34,0
2007,8/30/07 0:00,11/15/07 0:00,Hog Island South,HOGS,C,4,a,Wrack,0,18.59,0,18.59,0
2007,8/30/07 0:00,11/15/07 0:00,Hog Island South,HOGS,C,4,b,Atriplex arenaria,0.01,0,0,0.01,0
2007,8/30/07 0:00,11/15/07 0:00,Hog Island South,HOGS,C,4,b,Distichlis spicata,4.79,0.26,0,5.05,0
2007,8/30/07 0:00,11/15/07 0:00,Hog Island South,HOGS,C,4,b,Phragmites australis,8.95,5.2,0,14.15,0
2007,8/30/07 0:00,11/15/07 0:00,Hog Island South,HOGS,C,4,b,Spartina patens,7.74,1.28,0,9.02,0
2007,8/30/07 0:00,11/15/07 0:00,Hog Island South,HOGS,C,4,b,Unidentified,0,1.11,0,1.11,0
2007,8/15/07 0:00,1/10/08 0:00,Indiantown,IT,A,1,a,Spartina alterniflora,36.26,15.12,0,51.38,0
2007,8/15/07 0:00,1/10/08 0:00,Indiantown,IT,A,1,b,Spartina alterniflora,49.39,16.1,0,65.49,0
2007,8/15/07 0:00,1/10/08 0:00,Indiantown,IT,A,2,a,Distichlis spicata,0.99,0.01,0,1,0
2007,8/15/07 0:00,1/10/08 0:00,Indiantown,IT,A,2,a,Salicornia sp.,13.29,1.68,0,14.97,0
2007,8/15/07 0:00,1/10/08 0:00,Indiantown,IT,A,2,a,Spartina alterniflora,7.37,4.84,0,12.21,0
2007,8/15/07 0:00,1/10/08 0:00,Indiantown,IT,A,2,b,Distichlis spicata,0.01,0.13,0,0.14,0
2007,8/15/07 0:00,1/10/08 0:00,Indiantown,IT,A,2,b,Salicornia sp.,5.48,0,0,5.48,0
